Name,Birthday(DD/MM/YYYY),MarketValue,Team,Position,Appearances,Minutes,G,NPG,A,Sh90,KP90,xG,NPxG,xA,xGChain,xGBuildup,xG90,NPxG90,xA90,xG90+xA90,NPxG90+xA90,xGChain90,xGBuildup90,Y,R
Mathew Leckie,04/02/1991,1.1,Hertha Berlin,D M,17,489,0,0,1,0.37,1.1,0.08+0.08,0.08+0.08,0.45-0.55,1.1,0.68,0.01,0.01,0.08,0.1,0.1,0.2,0.13,0,0
Lukas Klünter,26/05/1996,2.2,Hertha Berlin,D,11,990,0,0,0,0,0.27,0,0,0.54+0.54,1.1,0.57,0,0,0.05,0.05,0.05,0.1,0.05,0,0
Niklas Stark,14/04/1995,11,Hertha Berlin,D M,33,2793,0,0,0,0.39,0.23,0.95+0.95,0.95+0.95,0.86+0.86,4.59,4.16,0.03,0.03,0.03,0.06,0.06,0.15,0.13,2,0
Maximilian Mittelstädt,18/03/1997,7.7,Hertha Berlin,D F M,27,1818,0,0,2,0.79,1.14,0.41+0.41,0.41+0.41,2.18+0.18,4.72,3.46,0.02,0.02,0.11,0.13,0.13,0.23,0.17,3,0
Sami Khedira,04/04/1987,2.2,Hertha Berlin,M,9,384,0,0,1,0.23,0.7,0.05+0.05,0.05+0.05,0.79-0.21,1.55,1.12,0.01,0.01,0.18,0.2,0.2,0.36,0.26,1,0
Jordan Torunarigha,07/08/1997,9.9,Hertha Berlin,D,14,971,0,0,0,0.37,0.28,0.15+0.15,0.15+0.15,0.45+0.45,2.82,2.48,0.01,0.01,0.04,0.06,0.06,0.26,0.23,5,0
Alexander Schwolow,02/06/1992,5.5,Hertha Berlin,GK,26,2340,0,0,0,0,0,0,0,0,3.68,3.68,0,0,0,0,0,0.14,0.14,0,0
Arne Maier,08/01/1999,7.7,Hertha Berlin,S,2,27,0,0,0,0,3.33,0,0,0.13+0.13,0.2,0.2,0,0,0.43,0.43,0.43,0.66,0.66,0,0
Eduard Löwen,28/01/1997,3.3,Hertha Berlin,M,7,76,0,0,0,1.18,0,0.04+0.04,0.04+0.04,0,0.15,0.11,0.05,0.05,0,0.05,0.05,0.18,0.13,0,0
Javairo Dilrosun,22/06/1998,9.9,Hertha Berlin,F M,12,514,0,0,1,1.4,0.88,0.35+0.35,0.35+0.35,0.27-0.73,1.31,0.81,0.06,0.06,0.05,0.11,0.11,0.23,0.14,0,0
Daishawn Redan,02/02/2001,2.42,Hertha Berlin,S,7,87,0,0,0,3.1,1.03,0.60+0.60,0.60+0.60,0.01+0.01,0.64,0.03,0.62,0.62,0.01,0.63,0.63,0.66,0.03,0,0
Márton Dárdai,12/02/2002,6.6,Hertha Berlin,D M,12,823,0,0,1,0.22,0.44,0.04+0.04,0.04+0.04,0.48-0.52,1.12,1.11,0,0,0.05,0.06,0.06,0.12,0.12,0,0
Omar Alderete,26/12/1996,4.95,Hertha Berlin,D,17,1295,0,0,0,0.42,0.21,0.20+0.20,0.20+0.20,0.08+0.08,2.29,2.22,0.01,0.01,0.01,0.02,0.02,0.16,0.15,2,0
Jonas Michelbrink,23/06/2001,0.55,Hertha Berlin,S,2,35,0,0,0,0,0,0,0,0,0.28,0.28,0,0,0,0,0,0.73,0.73,1,0
Marten Winkler,31/10/2002,0.22,Hertha Berlin,S,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonas Michel Dirkner,15/07/2002,0.22,Hertha Berlin,S,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrej Kramaric,19/06/1991,30.8,Hoffenheim,F M,28,2386,20,15,5,3.58,1.43,15.53-4.47,11.74-3.26,4.07-0.93,18.06,5.37,0.59,0.44,0.15,0.74,0.6,0.68,0.2,2,0
Ihlas Bebou,23/04/1994,17.6,Hoffenheim,D F M,32,2193,9,9,7,1.97,1.6,9.12+0.12,9.12+0.12,5.33-1.67,15.29,5.09,0.37,0.37,0.22,0.59,0.59,0.63,0.21,3,0
Christoph Baumgartner,01/08/1999,24.2,Hoffenheim,F M,31,2393,6,6,3,2.29,1.28,5.61-0.39,5.61-0.39,3.54+0.54,14.06,8.46,0.21,0.21,0.13,0.34,0.34,0.53,0.32,6,0
Munas Dabbur,14/05/1992,6.6,Hoffenheim,F M,22,1003,4,4,0,2.51,1.17,5.19+1.19,4.43+0.43,0.55+0.55,6.79,2.22,0.47,0.4,0.05,0.51,0.45,0.61,0.2,2,0
Florian Grillitsch,07/08/1995,19.8,Hoffenheim,D F M,26,1892,2,2,1,0.95,0.76,2.14+0.14,2.14+0.14,1.90+0.90,11.27,8.6,0.1,0.1,0.09,0.19,0.19,0.54,0.41,4,1
Ryan Sessegnon,18/05/2000,19.8,Hoffenheim,D M,23,1567,2,2,3,0.29,0.92,0.78-1.22,0.78-1.22,1.60-1.40,4.77,2.78,0.04,0.04,0.09,0.14,0.14,0.27,0.16,4,0
Sargis Adamyan,23/05/1993,3.85,Hoffenheim,M,18,450,2,2,3,4.6,2.2,2.11+0.11,2.11+0.11,2.19-0.81,5.89,1.67,0.42,0.42,0.44,0.86,0.86,1.18,0.33,2,0
Ermin Bicakcic,24/01/1990,1.65,Hoffenheim,D,2,128,1,1,0,1.41,0.7,0.17-0.83,0.17-0.83,0.01+0.01,0.41,0.41,0.12,0.12,0,0.12,0.12,0.29,0.29,1,0
Sebastian Rudy,28/02/1990,3.3,Hoffenheim,D M,25,1683,1,1,2,0.8,1.55,0.63-0.37,0.63-0.37,2.56+0.56,10.08,7.94,0.03,0.03,0.14,0.17,0.17,0.54,0.42,4,0
Dennis Geiger,10/06/1998,11,Hoffenheim,M,9,678,1,1,1,0.93,1.59,0.25-0.75,0.25-0.75,1.18+0.18,2.81,1.9,0.03,0.03,0.16,0.19,0.19,0.37,0.25,4,1
Kevin Akpoguma,19/04/1995,5.5,Hoffenheim,D M,16,1184,1,1,0,0.15,0.15,0.08-0.92,0.08-0.92,0.37+0.37,2.56,2.17,0.01,0.01,0.03,0.03,0.03,0.19,0.17,1,0
Georginio Rutter,20/04/2002,3.85,Hoffenheim,F,9,229,1,1,0,2.36,0.79,0.43-0.57,0.43-0.57,0.08+0.08,1.07,0.64,0.17,0.17,0.03,0.2,0.2,0.42,0.25,0,0
Robert Skov,20/05/1996,11,Hoffenheim,D F M,23,1179,1,1,0,2.52,1.37,1.80+0.80,1.80+0.80,1.83+1.83,4.51,2.13,0.14,0.14,0.14,0.28,0.28,0.34,0.16,0,1
Oliver Baumann,02/06/1990,5.5,Hoffenheim,GK,31,2790,0,0,0,0,0,0,0,0,4.13,4.13,0,0,0,0,0,0.13,0.13,1,0
Pavel Kaderábek,25/04/1992,8.8,Hoffenheim,D M,20,1589,0,0,3,0.57,1.19,0.94+0.94,0.94+0.94,2.43-0.57,6.22,3.87,0.05,0.05,0.14,0.19,0.19,0.35,0.22,3,0
Kevin Vogt,23/09/1991,4.4,Hoffenheim,D,24,1838,0,0,1,0.05,0.2,0.01+0.01,0.01+0.01,0.32-0.68,6.37,6.06,0,0,0.02,0.02,0.02,0.31,0.3,6,0
Håvard Nordtveit,21/06/1990,1.65,Hoffenheim,D,12,688,0,0,0,0.39,0.52,0.12+0.12,0.12+0.12,0.86+0.86,1.71,1.55,0.02,0.02,0.11,0.13,0.13,0.22,0.2,1,0
Mijat Gacinovic,08/02/1995,3.85,Hoffenheim,D F M,23,790,0,0,2,1.48,1.25,1.77+1.77,1.77+1.77,2.21+0.21,5.8,2.97,0.2,0.2,0.25,0.45,0.45,0.66,0.34,5,0
Ishak Belfodil,12/01/1992,3.08,Hoffenheim,F,14,601,0,0,1,1.65,1.05,1.49+1.49,1.49+1.49,0.67-0.33,3.25,1.24,0.22,0.22,0.1,0.32,0.32,0.49,0.19,0,0
Stefan Posch,14/05/1997,14.3,Hoffenheim,D,26,2128,0,0,0,0.42,0.59,0.68+0.68,0.68+0.68,0.73+0.73,6.02,5.63,0.03,0.03,0.03,0.06,0.06,0.25,0.24,9,1
Jacob Bruun Larsen,19/09/1998,6.05,Hoffenheim,M,2,88,0,0,0,0,1.02,0,0,0.03+0.03,0.13,0.1,0,0,0.03,0.03,0.03,0.13,0.1,0,0
Kasim Nuhu,22/06/1995,1.87,Hoffenheim,D,12,986,0,0,0,0.64,0.18,0.77+0.77,0.77+0.77,0.08+0.08,2.75,2.29,0.07,0.07,0.01,0.08,0.08,0.25,0.21,0,0
Joshua Brenet,20/03/1994,0.88,Hoffenheim,S,1,1,0,0,0,90,0,0.01+0.01,0.01+0.01,0,0.01,0,0.61,0.61,0,0.61,0.61,0.61,0,0,0
Diadie Samassékou,11/01/1996,15.4,Hoffenheim,M,31,2597,0,0,2,0.55,0.35,0.51+0.51,0.51+0.51,1.71-0.29,11.43,9.87,0.02,0.02,0.06,0.08,0.08,0.4,0.34,3,0
Philipp Pentke,01/05/1985,0.33,Hoffenheim,GK,3,270,0,0,0,0,0,0,0,0,0.74,0.74,0,0,0,0,0,0.25,0.25,0,0
Maximilian Beier,17/10/2002,2.2,Hoffenheim,S,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melayro Bogarde,28/05/2002,2.75,Hoffenheim,D,9,272,0,0,1,1.32,1.65,0.11+0.11,0.11+0.11,0.20-0.80,0.8,0.57,0.04,0.04,0.07,0.1,0.1,0.27,0.19,1,0
Chris Richards,28/03/2000,8.25,Hoffenheim,D,11,950,0,0,1,0.09,0.38,0.22+0.22,0.22+0.22,0.30-0.70,1.62,1.56,0.02,0.02,0.03,0.05,0.05,0.15,0.15,1,0
Klauss,01/03/1997,4.95,Hoffenheim,S,4,39,0,0,0,2.31,4.62,0.05+0.05,0.05+0.05,0.12+0.12,0.23,0.06,0.12,0.12,0.27,0.4,0.4,0.53,0.13,0,0
Marco John,02/04/2002,4.4,Hoffenheim,D M,14,1001,0,0,0,0.45,0.9,0.15+0.15,0.15+0.15,1.59+1.59,4.95,3.36,0.01,0.01,0.14,0.16,0.16,0.44,0.3,1,0
Jean-Philippe Mateta,28/06/1997,14.3,Mainz,F,15,1008,7,6,1,2.5,1.07,8.41+1.41,7.66+1.66,1.35+0.35,9.51,1.3,0.75,0.68,0.12,0.87,0.8,0.85,0.12,2,0
Robin Quaison,09/10/1993,8.25,Mainz,F M,28,1485,6,5,2,2.12,0.48,6.05+0.05,5.29+0.29,1.92-0.08,11.02,4.83,0.37,0.32,0.12,0.48,0.44,0.67,0.29,1,0
Karim Onisiwo,17/03/1992,3.85,Mainz,F M,31,1844,4,4,0,2.68,0.93,4.84+0.84,4.84+0.84,1.95+1.95,8.31,2.17,0.24,0.24,0.1,0.33,0.33,0.41,0.11,2,0
Moussa Niakhate,08/03/1996,16.5,Mainz,D,32,2867,3,2,1,0.31,0.5,2.40-0.60,1.64-0.36,1.68+0.68,8.03,6.66,0.08,0.05,0.05,0.13,0.1,0.25,0.21,8,1
Kevin Stöger,27/08/1993,3.08,Mainz,M,19,514,3,3,0,1.58,1.93,1.70-1.30,1.70-1.30,1.03+1.03,3.9,1.52,0.3,0.3,0.18,0.48,0.48,0.68,0.27,3,0
Daniel Brosinski,17/07/1988,0.88,Mainz,D M,21,1437,2,0,1,0.63,1.69,1.85-0.15,0.34+0.34,2.58+1.58,5.62,4.2,0.12,0.02,0.16,0.28,0.18,0.35,0.26,0,0
Jean-Paul Boëtius,22/03/1994,5.5,Mainz,F M,31,2086,2,2,4,1.25,1.47,3.34+1.34,3.34+1.34,6.80+2.80,13.25,6.52,0.14,0.14,0.29,0.44,0.44,0.57,0.28,5,0
Jonathan Burkardt,11/07/2000,4.95,Mainz,D F M,29,1389,2,2,0,1.88,0.84,3.64+1.64,3.64+1.64,1.96+1.96,7.11,2.1,0.24,0.24,0.13,0.36,0.36,0.46,0.14,0,0
Leandro Barreiro Martins,03/01/2000,12.1,Mainz,M,29,2325,2,2,2,1.28,0.74,4.81+2.81,4.81+2.81,2.34+0.34,11.09,4.18,0.19,0.19,0.09,0.28,0.28,0.43,0.16,5,0
Robert Glatzel,08/01/1994,2.75,Mainz,F,13,339,2,2,0,3.45,0.53,2.84+0.84,2.84+0.84,0.48+0.48,4.05,0.88,0.76,0.76,0.13,0.88,0.88,1.08,0.23,0,0
Stefan Bell,24/08/1991,2.2,Mainz,D,16,1279,1,1,1,0.56,0.21,0.42-0.58,0.42-0.58,0.76-0.24,1.7,1.61,0.03,0.03,0.05,0.08,0.08,0.12,0.11,6,0
Alexander Hack,08/09/1993,2.2,Mainz,D,21,1365,1,1,0,0.46,0.4,0.35-0.65,0.35-0.65,0.37+0.37,3.82,3.53,0.02,0.02,0.02,0.05,0.05,0.25,0.23,2,0
Levin Öztunali,15/03/1996,2.75,Mainz,D M,17,742,1,1,2,0.73,1.09,0.52-0.48,0.52-0.48,1.05-0.95,2.32,1.1,0.06,0.06,0.13,0.19,0.19,0.28,0.13,0,0
Dominik Kohr,31/01/1994,6.6,Mainz,M,17,1272,1,1,1,1.13,0.5,0.99-0.01,0.99-0.01,0.94-0.06,4.66,4.11,0.07,0.07,0.07,0.14,0.14,0.33,0.29,3,0
Ádám Szalai,09/12/1987,0.825,Mainz,F,18,727,1,1,0,1.73,0.74,2.56+1.56,2.56+1.56,0.40+0.40,3.41,0.61,0.32,0.32,0.05,0.37,0.37,0.42,0.08,1,0
Philipp Mwene,29/01/1994,2.42,Mainz,D M,20,1678,1,1,2,0.38,0.8,0.57-0.43,0.57-0.43,1.76-0.24,5,3.59,0.03,0.03,0.09,0.12,0.12,0.27,0.19,3,0
Danny Latza,07/12/1989,1.65,Mainz,F M,29,1810,0,0,2,1.09,1.19,1.52+1.52,1.52+1.52,1.74-0.26,5.2,2.59,0.08,0.08,0.09,0.16,0.16,0.26,0.13,8,0
Danny da Costa,13/07/1993,6.6,Mainz,D M,16,1220,0,0,1,0.22,0.96,0.11+0.11,0.11+0.11,2.36+1.36,3.96,1.62,0.01,0.01,0.17,0.18,0.18,0.29,0.12,2,0
Dong-Won Ji,28/05/1991,0.88,Mainz,S,6,47,0,0,0,0,1.91,0,0,0.06+0.06,0.08,0.03,0,0,0.11,0.11,0.11,0.16,0.05,1,0
Robin Zentner,28/10/1994,5.5,Mainz,GK,31,2790,0,0,0,0.03,0,0.03+0.03,0.03+0.03,0,3.07,3.05,0,0,0,0,0,0.1,0.1,2,0
Edimilson Fernandes,15/04/1996,5.5,Mainz,D M,14,844,0,0,1,1.28,1.17,0.44+0.44,0.44+0.44,1.30+0.30,2.53,1.61,0.05,0.05,0.14,0.19,0.19,0.27,0.17,1,0
Aarón Martín,22/04/1997,4.95,Mainz,D M,5,259,0,0,0,0.35,1.04,0.02+0.02,0.02+0.02,0.18+0.18,0.08,0.04,0.01,0.01,0.06,0.07,0.07,0.03,0.01,0,0
Finn Dahmen,27/03/1998,2.2,Mainz,GK,3,270,0,0,0,0,0,0,0,0,0.36,0.36,0,0,0,0,0,0.12,0.12,0,0
Bote Baku,08/04/1998,27.5,Mainz,D,2,180,0,0,0,0,0,0,0,0,0.69,0.69,0,0,0,0,0,0.35,0.35,0,0
Pierre Kunde,26/07/1995,3.85,Mainz,M,11,505,0,0,0,1.25,0.89,0.14+0.14,0.14+0.14,0.74+0.74,1.26,0.47,0.02,0.02,0.13,0.16,0.16,0.22,0.08,1,0
Issah Abass,26/09/1998,0.77,Mainz,S,2,14,0,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0.29,0.29,0,0
Luca Kilian,01/09/1999,1.43,Mainz,D,6,380,0,0,0,0.24,0.24,0.08+0.08,0.08+0.08,0.03+0.03,0.76,0.73,0.02,0.02,0.01,0.02,0.02,0.18,0.17,1,0
Jeremiah St. Juste,19/10/1996,17.6,Mainz,D,32,2880,0,0,1,0.69,0.19,1.66+1.66,1.66+1.66,0.26-0.74,7.27,7.08,0.05,0.05,0.01,0.06,0.06,0.23,0.22,4,0
Paul Nebel,10/10/2002,0.88,Mainz,S,4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niklas Tauer,17/02/2001,0.77,Mainz,S,5,56,0,0,0,0,1.61,0,0,0.06+0.06,0.06,0,0,0,0.1,0.1,0.1,0.1,0,0,0
Merveille Papela,18/01/2001,0.44,Mainz,S,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcel Sabitzer,17/03/1994,46.2,RB Leipzig,M,27,2041,8,4,3,2.65,1.32,7.70-0.30,4.67+0.67,2.89-0.11,13.02,6.88,0.34,0.21,0.13,0.47,0.33,0.57,0.3,8,0
Emil Forsberg,23/10/1991,22,RB Leipzig,F M,29,1566,7,5,4,2.01,2.13,5.91-1.09,3.63-1.37,5.50+1.50,12.02,5.79,0.34,0.21,0.32,0.66,0.53,0.69,0.33,0,0
Christopher Nkunku,14/11/1997,47.3,RB Leipzig,F M,28,1890,6,6,6,2.62,3.38,7.50+1.50,7.50+1.50,7.62+1.62,17.11,7.34,0.36,0.36,0.36,0.72,0.72,0.81,0.35,2,0
Yussuf Poulsen,15/06/1994,23.1,RB Leipzig,F,27,1342,5,5,4,2.95,0.94,5.34+0.34,5.34+0.34,1.99-2.01,7.56,2.95,0.36,0.36,0.13,0.49,0.49,0.51,0.2,1,0
Alexander Sørloth,05/12/1995,17.6,RB Leipzig,F M,29,1417,5,5,2,3.05,1.71,7.35+2.35,6.59+1.59,2,9.91,3.16,0.47,0.42,0.13,0.59,0.55,0.63,0.2,2,0
Dani Olmo,07/05/1998,49.5,RB Leipzig,F M,32,2209,5,4,9,3.14,1.67,6.94+1.94,6.18+2.18,5.53-3.47,19.37,10.32,0.28,0.25,0.23,0.51,0.48,0.79,0.42,1,0
Angelino,04/01/1997,38.5,RB Leipzig,D F M,26,2170,4,4,4,1.45,2.2,4.55+0.55,4.55+0.55,5.81+1.81,13.65,7.41,0.19,0.19,0.24,0.43,0.43,0.57,0.31,2,0
Willi Orban,03/11/1992,17.6,RB Leipzig,D,29,2354,4,4,1,0.84,0.27,3.49-0.51,3.49-0.51,0.67-0.33,8.9,8.14,0.13,0.13,0.03,0.16,0.16,0.34,0.31,4,0
Nordi Mukiele,01/11/1997,27.5,RB Leipzig,D M,28,1696,3,3,1,1.11,0.58,2.90-0.10,2.90-0.10,1.92+0.92,7.94,5.5,0.15,0.15,0.1,0.26,0.26,0.42,0.29,5,0
Justin Kluivert,05/05/1999,15.4,RB Leipzig,D F M,19,815,3,3,0,1.99,1.33,3.20+0.20,3.20+0.20,0.87+0.87,4.58,0.57,0.35,0.35,0.1,0.45,0.45,0.51,0.06,2,0
Amadou Haidara,31/01/1998,26.4,RB Leipzig,D F M,31,1909,3,3,1,1.98,1.65,3.49+0.49,3.49+0.49,2.72+1.72,11.41,6.28,0.16,0.16,0.13,0.29,0.29,0.54,0.3,4,0
Marcel Halstenberg,27/09/1991,15.4,RB Leipzig,D,24,1650,2,1,3,0.76,1.53,2.18+0.18,1.42+0.42,1.99-1.01,9.17,7.6,0.12,0.08,0.11,0.23,0.19,0.5,0.41,2,0
Dayotchanculle Upamecano,27/10/1998,66,RB Leipzig,D,29,2331,1,1,0,0.5,0.31,0.70-0.30,0.70-0.30,0.78+0.78,10.34,10.18,0.03,0.03,0.03,0.06,0.06,0.4,0.39,6,0
Lukas Klostermann,03/06/1996,29.7,RB Leipzig,D,23,1440,1,1,0,0.75,0.31,1.02+0.02,1.02+0.02,0.76+0.76,7.44,7.25,0.06,0.06,0.05,0.11,0.11,0.46,0.45,2,0
Ibrahima Konaté,25/05/1999,38.5,RB Leipzig,D,14,695,1,1,0,0.52,0,0.80-0.20,0.80-0.20,0,1.95,1.95,0.1,0.1,0,0.1,0.1,0.25,0.25,2,0
Tyler Adams,14/02/1999,22,RB Leipzig,D M,27,1852,1,1,1,0.34,0.68,1.39+0.39,1.39+0.39,0.89-0.11,8.37,6.74,0.07,0.07,0.04,0.11,0.11,0.41,0.33,3,0
Kevin Kampl,09/10/1990,11,RB Leipzig,M,27,1954,0,0,1,0.64,0.69,1.22+1.22,1.22+1.22,1.67+0.67,12.2,10.12,0.06,0.06,0.08,0.13,0.13,0.56,0.47,6,0
Benjamin Henrichs,23/02/1997,13.2,RB Leipzig,D M,13,531,0,0,1,0.85,0.51,0.23+0.23,0.23+0.23,0.56-0.44,2.08,1.35,0.04,0.04,0.1,0.13,0.13,0.35,0.23,3,0
Péter Gulácsi,06/05/1990,14.3,RB Leipzig,GK,33,2970,0,0,0,0,0,0,0,0,5.14,5.14,0,0,0,0,0,0.16,0.16,0,0
Konrad Laimer,27/05/1997,28.6,RB Leipzig,D,3,82,0,0,0,3.29,0,0.15+0.15,0.15+0.15,0,0.2,0.05,0.17,0.17,0,0.17,0.17,0.22,0.05,0,0
Lazar Samardzic,24/02/2002,3.3,RB Leipzig,M,7,193,0,0,1,0.47,1.4,0.02+0.02,0.02+0.02,0.79-0.21,1.01,0.21,0.01,0.01,0.37,0.38,0.38,0.47,0.1,0,0
Dennis Borkowski,26/01/2002,1.32,RB Leipzig,S,2,9,0,0,0,0,0,0,0,0,0.04,0.04,0,0,0,0,0,0.44,0.44,0,0
Hee-Chan Hwang,26/01/1996,12.1,RB Leipzig,F M,18,434,0,0,1,2.07,0.62,2.03+2.03,2.03+2.03,0.60-0.40,2.68,0.51,0.42,0.42,0.12,0.54,0.54,0.56,0.11,2,0
Joscha Wosz,20/07/2002,0.44,RB Leipzig,S,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josep Martínez,27/05/1998,2.75,RB Leipzig,GK,1,90,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0.3,0.3,0,0
Matthew Hoppe,13/03/2001,4.95,Schalke,F,22,1315,6,6,1,1.37,0.55,3.45-2.55,3.45-2.55,0.76-0.24,4.63,0.55,0.24,0.24,0.05,0.29,0.29,0.32,0.04,3,0
Mark Uth,24/08/1991,3.3,Schalke,F M,20,1499,3,3,1,2.1,1.26,2.93-0.07,2.93-0.07,1.44+0.44,5.16,2.25,0.18,0.18,0.09,0.26,0.26,0.31,0.13,5,0
Klaas-Jan Huntelaar,12/08/1983,0.88,Schalke,F,9,600,2,2,1,1.95,0.75,3.84+1.84,3.08+1.08,0.48-0.52,3.27,0.55,0.58,0.46,0.07,0.65,0.53,0.49,0.08,2,0
Amine Harit,18/06/1997,11,Schalke,F M,28,2123,2,2,5,0.93,2.12,1.57-0.43,1.57-0.43,4.63-0.37,7.83,3.48,0.07,0.07,0.2,0.26,0.26,0.33,0.15,4,0
Benito Raman,07/11/1994,3.3,Schalke,F M,25,1245,2,2,0,1.88,1.01,2.47+0.47,2.47+0.47,1.34+1.34,3.65,0.83,0.18,0.18,0.1,0.28,0.28,0.26,0.06,2,0
Suat Serdar,11/04/1997,9.9,Schalke,M,25,1960,1,1,3,1.47,0.69,1.93+0.93,1.93+0.93,1.50-1.50,5.95,3.38,0.09,0.09,0.07,0.16,0.16,0.27,0.16,3,0
Sead Kolasinac,20/06/1993,7.15,Schalke,D M,17,1427,1,1,1,0.38,0.82,0.60-0.40,0.60-0.40,1.18+0.18,3.81,2.38,0.04,0.04,0.07,0.11,0.11,0.24,0.15,5,0
Shkodran Mustafi,17/04/1992,2.75,Schalke,D,13,1032,1,1,0,0.78,0.09,0.74-0.26,0.74-0.26,0.02+0.02,0.73,0.67,0.06,0.06,0,0.07,0.07,0.06,0.06,1,0
Omar Mascarell,02/02/1993,4.95,Schalke,M,24,1765,1,1,1,0.51,0.31,0.30-0.70,0.30-0.70,0.37-0.63,3.66,3.45,0.02,0.02,0.02,0.03,0.03,0.19,0.18,6,0
Gonçalo Paciência,01/08/1994,5.5,Schalke,F,15,746,1,1,1,2.65,0.48,1.44+0.44,1.44+0.44,0.78-0.22,2.05,0.23,0.17,0.17,0.09,0.27,0.27,0.25,0.03,2,0
Nassim Boujellab,20/06/1999,1.32,Schalke,F M,12,604,1,1,0,2.09,0.45,1.31+0.31,1.31+0.31,0.20+0.20,1.88,0.39,0.2,0.2,0.03,0.23,0.23,0.28,0.06,2,0
Malick Thiaw,08/08/2001,3.85,Schalke,D,19,1448,1,1,0,0.5,0.12,0.84-0.16,0.84-0.16,0.10+0.10,1.46,1.31,0.05,0.05,0.01,0.06,0.06,0.09,0.08,3,1
Florian Flick,01/05/2000,0.77,Schalke,M,4,360,1,1,0,0.25,0,0.40-0.60,0.40-0.60,0,0.78,0.38,0.1,0.1,0,0.1,0.1,0.19,0.09,1,0
Blendi Idrizi,02/05/1998,0.44,Schalke,M,3,246,1,1,0,1.46,0.37,0.41-0.59,0.41-0.59,0.30+0.30,1.11,0.4,0.15,0.15,0.11,0.26,0.26,0.41,0.15,1,0
Vedad Ibisevic,06/08/1984,0.55,Schalke,F,4,148,0,0,0,1.22,1.22,0.99+0.99,0.99+0.99,0.06+0.06,1.07,0.02,0.6,0.6,0.03,0.64,0.64,0.65,0.01,1,0
Sebastian Rudy,28/02/1990,3.3,Schalke,D,2,180,0,0,0,0.5,1.5,0.01+0.01,0.01+0.01,0.10+0.10,0.12,0.09,0.01,0.01,0.05,0.06,0.06,0.06,0.04,0,0
Salif Sané,25/08/1990,3.3,Schalke,D,14,1063,0,0,0,0.59,0.42,0.29+0.29,0.29+0.29,0.94+0.94,2.17,1.5,0.02,0.02,0.08,0.1,0.1,0.18,0.13,5,0
Bastian Oczipka,12/01/1989,0.66,Schalke,D M,27,1916,0,0,2,0.33,1.13,0.23+0.23,0.23+0.23,1.74-0.26,4.24,3.4,0.01,0.01,0.08,0.09,0.09,0.2,0.16,1,0
Ralf Fährmann,27/09/1988,1.1,Schalke,GK,22,1878,0,0,0,0.05,0.1,0.13+0.13,0.13+0.13,0.05+0.05,1.98,1.93,0.01,0.01,0,0.01,0.01,0.09,0.09,2,0
Matija Nastasic,28/03/1993,5.5,Schalke,D,15,1223,0,0,0,0.52,0.07,0.34+0.34,0.34+0.34,0.05+0.05,1.45,1.45,0.03,0.03,0,0.03,0.03,0.11,0.11,2,0
Nabil Bentaleb,24/11/1994,2.2,Schalke,M,9,546,0,0,0,0.16,0.16,0.76+0.76,0,0.04+0.04,0.2,0.16,0.12,0,0.01,0.13,0.01,0.03,0.03,2,0
Alessandro Schöpf,07/02/1994,1.65,Schalke,D M,19,944,0,0,0,0.95,0.38,0.40+0.40,0.40+0.40,0.23+0.23,1.58,1.19,0.04,0.04,0.02,0.06,0.06,0.15,0.11,0,0
Benjamin Stambouli,13/08/1990,1.65,Schalke,D M,24,1961,0,0,2,0.09,0.37,0.04+0.04,0.04+0.04,0.61-1.39,3.32,2.8,0,0,0.03,0.03,0.03,0.15,0.13,5,0
Hamza Mendyl,21/10/1997,1.1,Schalke,M,3,95,0,0,0,0.95,0,0.06+0.06,0.06+0.06,0,0.08,0.02,0.06,0.06,0,0.06,0.06,0.08,0.02,1,0
William,03/04/1995,4.4,Schalke,D F M,8,482,0,0,0,0.75,0.19,0.18+0.18,0.18+0.18,0.02+0.02,0.54,0.34,0.03,0.03,0,0.04,0.04,0.1,0.06,2,0
Frederik Rönnow,04/08/1992,2.75,Schalke,GK,11,943,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0.02,0.02,0,0
Steven Skrzybski,18/11/1992,1.65,Schalke,F M,13,392,0,0,0,1.84,0.46,0.96+0.96,0.20+0.20,0.15+0.15,0.52,0.18,0.22,0.05,0.03,0.26,0.08,0.12,0.04,2,0
Michael Langer,06/01/1985,0.11,Schalke,GK,3,239,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0.01,0.01,0,0
Ahmed Kutucu,01/03/2000,1.87,Schalke,S,7,94,0,0,0,0.96,0,0.06+0.06,0.06+0.06,0,0.14,0.08,0.06,0.06,0,0.06,0.06,0.13,0.07,1,0
