Name,Birthday(DD/MM/YYYY),MarketValue,Team,Position,Appearances,Minutes,G,NPG,A,Sh90,KP90,xG,NPxG,xA,xGChain,xGBuildup,xG90,NPxG90,xA90,xG90+xA90,NPxG90+xA90,xGChain90,xGBuildup90,Y,R
Yangel Herrera,07/01/1998,19.8,Granada,M,32,2311,3,3,1,1.29,0.43,3.56+0.56,3.56+0.56,0.80-0.20,5.84,3.98,0.14,0.14,0.03,0.17,0.17,0.23,0.15,7,0
Germán Sánchez,12/12/1986,0.88,Granada,D,34,2629,3,3,1,0.45,0.07,2.57-0.43,2.57-0.43,0.17-0.83,1.37,1.27,0.09,0.09,0.01,0.09,0.09,0.05,0.04,11,1
Antonio Puertas,21/02/1992,5.5,Granada,D F M,35,2157,3,3,5,1.08,0.71,3.47+0.47,3.47+0.47,1.94-3.06,4.88,1.28,0.14,0.14,0.08,0.23,0.23,0.2,0.05,6,0
Domingos Quina,18/11/1999,3.3,Granada,M,8,344,2,2,0,2.09,1.31,0.30-1.70,0.30-1.70,0.15+0.15,0.48,0.05,0.08,0.08,0.04,0.12,0.12,0.13,0.01,1,0
Quini,24/09/1989,0.44,Granada,D,19,1172,1,1,0,0.61,0.31,0.26-0.74,0.26-0.74,0.19+0.19,1.78,1.47,0.02,0.02,0.01,0.03,0.03,0.14,0.11,5,0
Montoro,25/06/1988,1.32,Granada,M,22,1387,1,0,1,0.97,1.36,1.16+0.16,0.41+0.41,2.68+1.68,2.51,1.61,0.08,0.03,0.17,0.25,0.2,0.16,0.1,6,0
Domingos Duarte,10/03/1995,13.2,Granada,D,29,2368,1,1,0,0.23,0.23,0.98-0.02,0.98-0.02,0.32+0.32,2.59,2.41,0.04,0.04,0.01,0.05,0.05,0.1,0.09,5,1
Luis Milla,07/10/1994,4.4,Granada,M,16,1266,1,1,1,0.71,1.21,0.59-0.41,0.59-0.41,2.58+1.58,2.1,1.05,0.04,0.04,0.18,0.23,0.23,0.15,0.07,1,0
Alberto Soro,09/03/1999,3.3,Granada,M,15,364,1,1,2,0.49,1.48,0.62-0.38,0.62-0.38,0.29-1.71,1.54,0.77,0.15,0.15,0.07,0.22,0.22,0.38,0.19,1,0
Aarón,27/09/1995,1.1,Granada,GK,5,450,0,0,0,0,0,0,0,0,0.49,0.49,0,0,0,0,0,0.1,0.1,1,0
Adrián Marín,09/01/1997,1.32,Granada,D M,9,264,0,0,1,0.34,0.34,0.05+0.05,0.05+0.05,0.30-0.70,0.44,0.09,0.02,0.02,0.1,0.12,0.12,0.15,0.03,1,0
Dimitri Foulquier,23/03/1993,3.85,Granada,D M,32,2688,0,0,4,0.27,0.33,0.75+0.75,0.75+0.75,1.36-2.64,4.27,2.95,0.02,0.02,0.05,0.07,0.07,0.14,0.1,7,0
Maxime Gonalons,10/03/1989,2.75,Granada,M,25,1486,0,0,1,0.24,0.42,0.10+0.10,0.10+0.10,0.92-0.08,3.08,2.96,0.01,0.01,0.06,0.06,0.06,0.19,0.18,7,1
Ramón Azeez,12/12/1992,0.88,Granada,M,2,97,0,0,0,1.86,0,0.08+0.08,0.08+0.08,0,0.08,0.03,0.08,0.08,0,0.08,0.08,0.08,0.02,0,0
Fede Vico,04/07/1994,1.32,Granada,M,20,757,0,0,0,1.19,0.95,0.74+0.74,0.74+0.74,0.94+0.94,1.51,0.5,0.09,0.09,0.11,0.2,0.2,0.18,0.06,1,0
Rui Silva,07/02/1994,13.2,Granada,GK,32,2880,0,0,0,0,0.03,0,0,0.04+0.04,2.43,2.4,0,0,0,0,0,0.08,0.07,1,0
Víctor Díaz,12/06/1988,1.1,Granada,D,17,815,0,0,2,0.55,0.88,0.48+0.48,0.48+0.48,0.72-1.28,1.21,1.09,0.05,0.05,0.08,0.13,0.13,0.13,0.12,3,0
Jesús Vallejo,05/01/1997,5.5,Granada,D M,21,1360,0,0,0,0.07,0.07,0.11+0.11,0.11+0.11,0.08+0.08,1.66,1.66,0.01,0.01,0.01,0.01,0.01,0.11,0.11,2,1
Nehuén Pérez,24/06/2000,4.4,Granada,D,14,732,0,0,0,0.61,0,0.78+0.78,0.78+0.78,0,0.72,0.72,0.1,0.1,0,0.1,0.1,0.09,0.09,4,0
Yan Eteki,26/08/1997,2.2,Granada,M,25,1327,0,0,0,0.47,0.27,0.24+0.24,0.24+0.24,0.09+0.09,0.69,0.39,0.02,0.02,0.01,0.02,0.02,0.05,0.03,4,1
Carlos Neva,12/06/1996,4.4,Granada,D,22,1806,0,0,0,0.4,0.3,0.71+0.71,0.71+0.71,0.27+0.27,2.71,1.79,0.04,0.04,0.01,0.05,0.05,0.14,0.09,1,0
Pepe Sanchez,02/03/2000,0.44,Granada,D,3,256,0,0,0,0.35,0.7,0.02+0.02,0.02+0.02,0.13+0.13,0.26,0.12,0.01,0.01,0.05,0.05,0.05,0.09,0.04,0,0
Ángel Jiménez,22/06/2002,0.11,Granada,GK,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergio Barcia,31/12/2000,0.11,Granada,D,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Isma Ruiz,14/02/2001,0.33,Granada,M,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kingsley Fobi,20/09/1998,0.165,Granada,S,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Álvaro Bravo,04/02/1998,0.22,Granada,S,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juan Brunet,12/05/1997,3.3,Granada,S,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Plomer,30/11/1998,0.11,Granada,S,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morales,23/07/1987,6.6,Levante,F M,38,2469,14,14,3,2.11,1.24,7.80-6.20,7.06-6.94,4.62+1.62,12.58,3.27,0.28,0.26,0.17,0.45,0.43,0.46,0.12,3,0
Roger,03/01/1991,11,Levante,F,33,2218,12,10,4,1.87,0.73,9.54-2.46,6.57-3.43,2.57-1.43,12.85,4.28,0.39,0.27,0.1,0.49,0.37,0.52,0.17,4,0
Gonzalo Melero,02/01/1994,4.95,Levante,F M,29,1868,7,7,1,1.35,0.96,3.87-3.13,3.87-3.13,1.60+0.60,11.25,8.1,0.19,0.19,0.08,0.26,0.26,0.54,0.39,4,0
Jorge De Frutos,20/02/1997,16.5,Levante,D M,37,2186,4,4,9,1.07,1.73,3.80-0.20,3.80-0.20,4.08-4.92,11.21,5.31,0.16,0.16,0.17,0.32,0.32,0.46,0.22,3,0
Sergio León,06/01/1989,1.32,Levante,F,28,716,2,2,0,2.39,0.75,2.59+0.59,2.59+0.59,0.31+0.31,4.66,1.94,0.33,0.33,0.04,0.36,0.36,0.59,0.24,0,0
Dani Gómez,30/07/1998,1.65,Levante,F,34,1671,2,2,2,1.67,0.59,3.17+1.17,3.17+1.17,0.74-1.26,4.75,2.12,0.17,0.17,0.04,0.21,0.21,0.26,0.11,3,0
Rúben Vezo,25/04/1994,11,Levante,D,32,2306,1,1,0,0.2,0.12,0.26-0.74,0.26-0.74,0.17+0.17,7.45,7.26,0.01,0.01,0.01,0.02,0.02,0.29,0.28,7,0
Óscar Duarte,03/06/1989,0.88,Levante,D,29,2060,1,1,0,0.31,0.17,0.81-0.19,0.81-0.19,0.13+0.13,4.88,4.85,0.04,0.04,0.01,0.04,0.04,0.21,0.21,2,0
José Campaña,31/05/1993,16.5,Levante,M,9,747,1,0,2,1.57,1.69,1.45+0.45,0.71+0.71,2.18+0.18,3.24,1.99,0.17,0.09,0.26,0.44,0.35,0.39,0.24,1,0
Enis Bardhi,02/07/1995,16.5,Levante,F M,26,1687,1,1,2,1.92,1.12,2.82+1.82,2.82+1.82,1.08-0.92,7.53,4.3,0.15,0.15,0.06,0.21,0.21,0.4,0.23,4,0
Mickaël Malsa,12/10/1995,5.5,Levante,M,35,2349,1,1,0,0.92,0.46,1.17+0.17,1.17+0.17,0.49+0.49,9.6,8.45,0.04,0.04,0.02,0.06,0.06,0.37,0.32,5,0
Coke,26/04/1987,0.88,Levante,D,17,840,0,0,0,0.96,0.43,0.30+0.30,0.30+0.30,0.50+0.50,2.32,1.79,0.03,0.03,0.05,0.09,0.09,0.25,0.19,1,0
Rubén Rochina,23/03/1991,3.08,Levante,M,25,1404,0,0,1,2.24,1.03,1.25+1.25,1.25+1.25,1.53+0.53,4.85,3.08,0.08,0.08,0.1,0.18,0.18,0.31,0.2,5,0
Toño,07/11/1989,0.88,Levante,D M,12,733,0,0,2,0.25,0.74,0.03+0.03,0.03+0.03,0.40-1.60,1.57,1.33,0,0,0.05,0.05,0.05,0.19,0.16,2,0
Nemanja Radoja,06/02/1993,2.75,Levante,M,21,1118,0,0,2,0.48,0.24,0.18+0.18,0.18+0.18,0.40-1.60,4.98,4.65,0.01,0.01,0.03,0.05,0.05,0.4,0.37,1,0
Rober,16/02/1995,1.32,Levante,D M,19,1432,0,0,1,0.44,0.25,0.24+0.24,0.24+0.24,0.73-0.27,2.58,2.44,0.02,0.02,0.05,0.06,0.06,0.16,0.15,3,1
Aitor Fernández,03/05/1991,6.6,Levante,GK,29,2610,0,0,0,0,0,0,0,0,3.34,3.34,0,0,0,0,0,0.12,0.12,0,0
Cheick Doukoure,11/09/1992,0.66,Levante,S,7,85,0,0,0,0,1.06,0,0,0.04+0.04,0.04,0,0,0,0.04,0.04,0.04,0.04,0,1,0
Carlos Clerc,21/02/1992,3.3,Levante,D,35,2772,0,0,3,0.19,0.71,0.27+0.27,0.27+0.27,3.38+0.38,11.41,8.04,0.01,0.01,0.11,0.12,0.12,0.37,0.26,5,0
Sergio Postigo,04/11/1988,1.32,Levante,D,22,1622,0,0,0,0.06,0.17,0.06+0.06,0.06+0.06,0.14+0.14,4.7,4.65,0,0,0.01,0.01,0.01,0.26,0.26,4,0
Koke,27/09/1995,0.55,Levante,GK,1,90,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0.02,0.02,0,0
Jorge Miramón,02/06/1989,2.2,Levante,D M,26,1729,0,0,3,0.52,0.83,0.46+0.46,0.46+0.46,2.10-0.90,6.72,5.79,0.02,0.02,0.11,0.13,0.13,0.35,0.3,1,0
Nikola Vukcevic,13/12/1991,1.98,Levante,M,13,818,0,0,0,0.22,0.44,0.22+0.22,0.22+0.22,0.19+0.19,1.87,1.68,0.02,0.02,0.02,0.05,0.05,0.21,0.18,4,0
Daniel Cárdenas,28/03/1997,0.66,Levante,GK,8,720,0,0,0,0,0,0,0,0,1.19,1.19,0,0,0,0,0,0.15,0.15,1,0
Giorgi Kochorashvili,29/06/1999,0.33,Levante,S,3,18,0,0,0,5,5,0.01+0.01,0.01+0.01,0.06+0.06,0.06,0,0.04,0.04,0.31,0.36,0.36,0.31,0,0,0
Álex Blesa,15/01/2002,0.33,Levante,S,1,7,0,0,0,0,0,0,0,0,0.39,0.39,0,0,0,0,0,5.08,5.08,0,0
Son,30/03/1994,0.88,Levante,D M,28,1080,0,0,0,0.67,1.5,0.54+0.54,0.54+0.54,0.97+0.97,3.09,2.14,0.05,0.05,0.08,0.13,0.13,0.26,0.18,3,0
Edgar Sevikyan,08/08/2001,0.77,Levante,S,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alejandro Cantero,08/06/2000,0.77,Levante,F,4,245,0,0,0,1.1,1.1,0.44+0.44,0.44+0.44,1.08+1.08,1.42,0.33,0.16,0.16,0.4,0.56,0.56,0.52,0.12,1,0
Ante Budimir,22/07/1991,9.9,Osasuna,F,30,1628,11,11,0,2.54,0.5,9.93-1.07,9.93-1.07,0.77+0.77,9.38,0.96,0.55,0.55,0.04,0.59,0.59,0.52,0.05,3,0
Roberto Torres,07/03/1989,5.5,Osasuna,F M,35,1869,7,3,1,2.31,0.96,6.14-0.86,2.43-0.57,2.21+1.21,5.59,2.78,0.3,0.12,0.11,0.4,0.22,0.27,0.13,0,0
Jonathan Calleri,23/09/1993,5.5,Osasuna,F,25,1560,5,5,2,2.77,0.58,5.45+0.45,5.45+0.45,0.79-1.21,7.07,2,0.31,0.31,0.05,0.36,0.36,0.41,0.12,4,0
Rubén García,14/07/1993,11,Osasuna,D F M,37,2762,3,2,5,0.98,1.73,2.55-0.45,1.81-0.19,5.71+0.71,9.07,5.44,0.08,0.06,0.19,0.27,0.24,0.3,0.18,2,0
Darko Brasanac,12/02/1992,1.98,Osasuna,M,16,902,2,2,0,0.8,0.5,0.92-1.08,0.92-1.08,0.15+0.15,3.67,2.6,0.09,0.09,0.02,0.11,0.11,0.37,0.26,4,0
Kike Barja,04/04/1997,3.3,Osasuna,F M,33,1438,2,2,3,1.38,1,2.15+0.15,2.15+0.15,2.30-0.70,5.85,1.86,0.13,0.13,0.14,0.28,0.28,0.37,0.12,2,0
Jon Moncayola,13/05/1998,7.7,Osasuna,M,36,2660,2,2,0,1.29,0.58,1.17-0.83,1.17-0.83,1.02+1.02,5.87,4.47,0.04,0.04,0.03,0.07,0.07,0.2,0.15,5,1
Facundo Roncaglia,10/02/1987,1.1,Osasuna,D,17,1238,1,1,1,0.95,0.36,0.43-0.57,0.43-0.57,0.55-0.45,2.68,1.88,0.03,0.03,0.04,0.07,0.07,0.19,0.14,1,1
Adrián,08/01/1988,1.32,Osasuna,F,17,468,1,1,1,1.92,0.77,1.44+0.44,1.44+0.44,0.14-0.86,1.9,0.58,0.28,0.28,0.03,0.3,0.3,0.36,0.11,0,0
David García,14/02/1994,8.25,Osasuna,D,35,3150,1,1,0,0.37,0.14,1.58+0.58,1.58+0.58,0.57+0.57,2.98,2.89,0.05,0.05,0.02,0.06,0.06,0.09,0.08,8,0
Javi Martínez,22/12/1999,1.32,Osasuna,F M,13,470,1,1,1,0.57,1.15,0.77-0.23,0.77-0.23,0.38-0.62,1.6,0.53,0.15,0.15,0.07,0.22,0.22,0.31,0.1,1,0
Rubén Martínez,22/06/1984,0.55,Osasuna,GK,3,187,0,0,0,0,0,0,0,0,0.12,0.12,0,0,0,0,0,0.06,0.06,0,1
Jony,09/07/1991,3.08,Osasuna,F M,22,869,0,0,2,1.04,1.97,0.64+0.64,0.64+0.64,2.62+0.62,3.75,2.31,0.07,0.07,0.27,0.34,0.34,0.39,0.24,0,0
Raúl Navas,11/05/1988,0.33,Osasuna,D,2,169,0,0,0,0,0.53,0,0,0.01+0.01,0.37,0.35,0,0,0.01,0.01,0.01,0.2,0.19,0,0
Oier,25/05/1986,0.77,Osasuna,M,32,2097,0,0,2,0.69,0.64,1.09+1.09,1.09+1.09,2.01+0.01,4.41,2.25,0.05,0.05,0.09,0.13,0.13,0.19,0.1,9,0
Unai García,03/09/1992,1.65,Osasuna,D,17,1246,0,0,0,0.36,0.22,0.35+0.35,0.35+0.35,0.44+0.44,2.55,2.14,0.03,0.03,0.03,0.06,0.06,0.18,0.15,3,0
Marc Cardona,08/07/1995,0.66,Osasuna,S,3,46,0,0,0,1.96,0,0.26+0.26,0.26+0.26,0,0.26,0,0.5,0.5,0,0.5,0.5,0.5,0,0,0
Nacho Vidal,24/01/1995,2.2,Osasuna,D M,34,2338,0,0,0,0.38,0.46,0.71+0.71,0.71+0.71,1.61+1.61,4.94,3.72,0.03,0.03,0.06,0.09,0.09,0.19,0.14,10,0
Juan Pérez,15/07/1996,0.66,Osasuna,GK,3,270,0,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0.02,0.02,0,0
Jonás Ramalho,10/06/1993,1.1,Osasuna,D,5,302,0,0,0,0,0.3,0,0,0.02+0.02,1.27,1.24,0,0,0.01,0.01,0.01,0.38,0.37,0,0
Ezequiel Ávila,06/02/1994,11,Osasuna,F M,8,195,0,0,0,3.69,0,0.38+0.38,0.38+0.38,0,0.45,0.07,0.18,0.18,0,0.18,0.18,0.21,0.03,0,0
Lucas Torró,19/07/1994,2.42,Osasuna,M,25,1535,0,0,1,1,0.35,1.63+1.63,1.63+1.63,0.33-0.67,6.1,4.94,0.1,0.1,0.02,0.12,0.12,0.36,0.29,4,0
Enric Gallego,12/09/1986,1.1,Osasuna,F,22,793,0,0,2,1.59,0.79,2.17+2.17,2.17+2.17,0.56-1.44,2.46,0.45,0.25,0.25,0.06,0.31,0.31,0.28,0.05,2,0
Manuel Sánchez,24/08/2000,8.8,Osasuna,D,16,974,0,0,4,0.28,1.29,0.15+0.15,0.15+0.15,1.58-2.42,2.71,2.01,0.01,0.01,0.15,0.16,0.16,0.25,0.19,4,0
Aridane Hernández,23/03/1989,3.3,Osasuna,D,24,2026,0,0,0,0.09,0.22,0.08+0.08,0.08+0.08,0.36+0.36,1.65,1.39,0,0,0.02,0.02,0.02,0.07,0.06,3,1
Sergio Herrera,05/06/1993,6.6,Osasuna,GK,33,2958,0,0,0,0,0.03,0,0,0.12+0.12,2.54,2.42,0,0,0,0,0,0.08,0.07,2,0
Iñigo Pérez,18/01/1988,0.66,Osasuna,D M,22,1359,0,0,0,0.53,0.93,0.24+0.24,0.24+0.24,1.09+1.09,3.63,3.04,0.02,0.02,0.07,0.09,0.09,0.24,0.2,2,1
Juan Cruz,28/07/1992,2.42,Osasuna,D,26,1972,0,0,0,0.05,0.5,0.04+0.04,0.04+0.04,0.33+0.33,2.52,2.21,0,0,0.02,0.02,0.02,0.11,0.1,4,0
Borja Iglesias,17/01/1993,11,Real Betis,F,28,1413,11,6,0,2.42,0.38,8.95-2.05,5.23-0.77,0.64+0.64,6.36,2.43,0.57,0.33,0.04,0.61,0.37,0.4,0.15,2,0
Sergio Canales,16/02/1991,22,Real Betis,M,31,2509,8,6,6,1.69,2.15,5.71-2.29,3.48-2.52,7.23+1.23,12.32,6.19,0.2,0.12,0.26,0.46,0.38,0.44,0.22,4,0
Cristian Tello,11/08/1991,8.25,Real Betis,F M,29,1264,5,5,3,2.49,1.42,2.58-2.42,2.58-2.42,2.19-0.81,6.69,2.24,0.18,0.18,0.16,0.34,0.34,0.48,0.16,0,1
Nabil Fekir,18/07/1993,27.5,Real Betis,F M,33,2660,5,4,5,2.91,1.76,7.14+2.14,4.91+0.91,5.16+0.16,13.08,6.1,0.24,0.17,0.17,0.42,0.34,0.44,0.21,5,1
Antonio Sanabria,04/03/1996,8.25,Real Betis,F,16,938,3,3,0,2.4,0.29,4.91+1.91,4.91+1.91,0.09+0.09,6.04,1.77,0.47,0.47,0.01,0.48,0.48,0.58,0.17,2,0
Aissa Mandi,22/10/1991,8.8,Real Betis,D,28,2399,3,3,1,0.3,0.15,2.49-0.51,2.49-0.51,1.02+0.02,3.89,3.84,0.09,0.09,0.04,0.13,0.13,0.15,0.14,4,2
Juanmi,20/05/1993,2.75,Real Betis,F M,16,600,2,2,0,2.1,0.3,3.08+1.08,3.08+1.08,0.05+0.05,2.6,0.88,0.46,0.46,0.01,0.47,0.47,0.39,0.13,1,0
Joaquín,21/07/1981,1.65,Real Betis,F M,27,1310,2,2,5,0.69,2.13,0.59-1.41,0.59-1.41,2.58-2.42,4.88,3.31,0.04,0.04,0.18,0.22,0.22,0.34,0.23,2,0
Víctor Ruiz,25/01/1989,2.42,Real Betis,D,27,2148,2,2,0,0.17,0.08,1.53-0.47,1.53-0.47,0.05+0.05,4.94,4.9,0.06,0.06,0,0.07,0.07,0.21,0.21,9,0
Aitor Ruibal,22/03/1996,2.2,Real Betis,D M,28,1617,2,2,2,1.84,1.34,2.74+0.74,2.74+0.74,2.05+0.05,6.42,2.74,0.15,0.15,0.11,0.27,0.27,0.36,0.15,2,0
William Carvalho,07/04/1992,16.5,Real Betis,M,27,1215,2,2,0,1.11,0.67,1.41-0.59,1.41-0.59,0.59+0.59,3.3,2.28,0.1,0.1,0.04,0.15,0.15,0.24,0.17,4,1
Andrés Guardado,28/09/1986,1.65,Real Betis,M,24,1333,1,1,0,0.74,0.54,0.35-0.65,0.35-0.65,0.29+0.29,4.73,4.39,0.02,0.02,0.02,0.04,0.04,0.32,0.3,4,0
Loren Morón,30/12/1993,9.9,Real Betis,F,26,964,1,1,0,2.24,0.65,3.11+2.11,3.11+2.11,0.42+0.42,3.14,0.27,0.29,0.29,0.04,0.33,0.33,0.29,0.03,2,0
Juan Miranda,19/01/2000,7.7,Real Betis,D,22,1647,1,1,2,0.55,0.66,0.84-0.16,0.84-0.16,1.40-0.60,4.19,2.31,0.05,0.05,0.08,0.12,0.12,0.23,0.13,4,0
Emerson,14/01/1999,27.5,Real Betis,D,34,2998,1,1,4,0.33,0.99,1.40+0.40,1.40+0.40,3.19-0.81,11.83,9.57,0.04,0.04,0.1,0.14,0.14,0.36,0.29,9,1
Guido Rodríguez,12/04/1994,24.2,Real Betis,M,35,2879,1,1,0,0.94,0.34,1.85+0.85,1.85+0.85,0.64+0.64,8,7.34,0.06,0.06,0.02,0.08,0.08,0.25,0.23,10,0
Joel Robles,17/06/1990,4.4,Real Betis,GK,18,1620,0,0,0,0,0.06,0,0,0.02+0.02,0.79,0.77,0,0,0,0,0,0.04,0.04,2,0
Claudio Bravo,13/04/1983,1.1,Real Betis,GK,20,1800,0,0,0,0,0.15,0,0,0.08+0.08,2.6,2.52,0,0,0,0,0,0.13,0.13,3,0
Martín Montoya,14/04/1991,2.2,Real Betis,D,5,233,0,0,0,0.77,1.55,0.08+0.08,0.08+0.08,0.47+0.47,1.02,0.47,0.03,0.03,0.18,0.21,0.21,0.39,0.18,0,1
Sidnei,23/08/1989,2.75,Real Betis,D,11,691,0,0,0,0.13,0,0.11+0.11,0.11+0.11,0,0.74,0.74,0.01,0.01,0,0.01,0.01,0.1,0.1,1,0
Marc Bartra,15/01/1991,11,Real Betis,D,19,1700,0,0,1,0.53,0.16,0.37+0.37,0.37+0.37,0.91-0.09,3.32,3.27,0.02,0.02,0.05,0.07,0.07,0.18,0.17,3,0
Álex Moreno,08/06/1993,6.6,Real Betis,D,23,1787,0,0,2,0.55,0.91,1.05+1.05,1.05+1.05,2.78+0.78,7.31,4.66,0.05,0.05,0.14,0.19,0.19,0.37,0.23,4,0
Diego Lainez,09/06/2000,8.8,Real Betis,M,21,840,0,0,2,1.39,1.39,0.60+0.60,0.60+0.60,0.55-1.45,2.6,1.84,0.06,0.06,0.06,0.12,0.12,0.28,0.2,5,0
Paul Akouokou,20/12/1997,1.65,Real Betis,M,10,374,0,0,0,0,0.48,0,0,0.58+0.58,1.25,0.67,0,0,0.14,0.14,0.14,0.3,0.16,3,1
Rodrigo Sánchez,16/02/2000,1.65,Real Betis,M,15,527,0,0,0,0.85,1.37,0.20+0.20,0.20+0.20,0.70+0.70,1.59,0.9,0.03,0.03,0.12,0.15,0.15,0.27,0.15,0,0
Karim Benzema,19/12/1987,27.5,Real Madrid,F,34,2914,23,22,9,3.8,1.17,19.45-3.55,18.71-3.29,6.76-2.24,28.3,6.19,0.6,0.58,0.21,0.81,0.79,0.87,0.19,2,0
Casemiro,23/02/1992,77,Real Madrid,M,34,2902,6,6,4,1.43,0.78,6.69+0.69,6.69+0.69,2.91-1.09,14.21,10.2,0.21,0.21,0.09,0.3,0.3,0.44,0.32,9,1
Marco Asensio,21/01/1996,38.5,Real Madrid,F M,35,1886,5,5,2,1.86,1.57,4.13-0.87,4.13-0.87,3.19+1.19,11.46,6.1,0.2,0.2,0.15,0.35,0.35,0.55,0.29,1,0
Luka Modric,09/09/1985,11,Real Madrid,M,35,2748,5,5,3,1.47,1.64,2.58-2.42,2.58-2.42,4.63+1.63,16.79,13.6,0.08,0.08,0.15,0.24,0.24,0.55,0.45,4,0
Toni Kroos,04/01/1990,44,Real Madrid,M,28,2116,3,3,9,1.45,2.81,2.31-0.69,2.31-0.69,7.47-1.53,12.49,8.93,0.1,0.1,0.32,0.42,0.42,0.53,0.38,6,0
Federico Valverde,22/07/1998,71.5,Real Madrid,F M,24,1345,3,3,1,1.41,1.47,2.59-0.41,2.59-0.41,3.19+2.19,10.65,6.48,0.17,0.17,0.21,0.39,0.39,0.71,0.43,0,0
Vinícius Júnior,12/07/2000,44,Real Madrid,F M,35,1972,3,3,3,1.83,1.51,6.82+3.82,6.82+3.82,5.30+2.30,14.87,4.59,0.31,0.31,0.24,0.55,0.55,0.68,0.21,3,0
Eden Hazard,07/01/1991,44,Real Madrid,F M,14,530,2,2,2,1.53,1.02,1.34-0.66,1.34-0.66,0.74-1.26,2.66,1.03,0.23,0.23,0.13,0.35,0.35,0.45,0.17,0,0
Raphael Varane,25/04/1993,77,Real Madrid,D,31,2718,2,2,0,0.6,0.13,2.73+0.73,2.73+0.73,0.17+0.17,9.33,9.14,0.09,0.09,0.01,0.1,0.1,0.31,0.3,2,0
Sergio Ramos,30/03/1986,11,Real Madrid,D,15,1280,2,0,0,1.2,0.28,3.95+1.95,2.46+2.46,0.40+0.40,9.06,7.22,0.28,0.17,0.03,0.31,0.2,0.64,0.51,3,0
Lucas Vázquez,01/07/1991,16.5,Real Madrid,D F M,24,1860,2,2,5,1.02,2.13,1.99-0.01,1.99-0.01,4.36-0.64,11.27,7.68,0.1,0.1,0.21,0.31,0.31,0.55,0.37,3,0
Álvaro Odriozola,14/12/1995,11,Real Madrid,D,13,828,2,2,0,0.33,0.87,0.71-1.29,0.71-1.29,0.57+0.57,1.99,1,0.08,0.08,0.06,0.14,0.14,0.22,0.11,0,0
Nacho,18/01/1990,11,Real Madrid,D,24,1998,1,1,0,0.5,0.18,1.30+0.30,1.30+0.30,0.21+0.21,5.99,5.81,0.06,0.06,0.01,0.07,0.07,0.27,0.26,8,0
Mariano,01/08/1993,11,Real Madrid,F,16,497,1,1,0,2.72,0.36,1.82+0.82,1.82+0.82,0.13+0.13,2.21,0.43,0.33,0.33,0.02,0.35,0.35,0.4,0.08,0,0
Ferland Mendy,08/06/1995,55,Real Madrid,D M,26,2205,1,1,0,0.49,0.73,0.84-0.16,0.84-0.16,0.90+0.90,10.11,9.29,0.03,0.03,0.04,0.07,0.07,0.41,0.38,3,0
Eder Militão,18/01/1998,44,Real Madrid,D,14,1131,1,1,0,0.95,0,0.88-0.12,0.88-0.12,0,1.85,1.83,0.07,0.07,0,0.07,0.07,0.15,0.15,3,1
Rodrygo,09/01/2001,38.5,Real Madrid,F M,22,972,1,1,6,2.31,1.76,1.89+0.89,1.89+0.89,3.21-2.79,7.33,4.13,0.17,0.17,0.3,0.47,0.47,0.68,0.38,0,0
Thibaut Courtois,11/05/1992,66,Real Madrid,GK,38,3420,0,0,0,0,0,0,0,0,5.21,5.21,0,0,0,0,0,0.14,0.14,0,0
Borja Mayoral,05/04/1997,15.4,Real Madrid,S,2,19,0,0,0,0,0,0,0,0,0.47,0.47,0,0,0,0,0,2.24,2.24,0,0
Isco,21/04/1992,19.8,Real Madrid,F M,25,890,0,0,2,2.02,1.92,1.62+1.62,1.62+1.62,1.47-0.53,6.94,5.35,0.16,0.16,0.15,0.31,0.31,0.7,0.54,1,0
Marcelo,12/05/1988,8.25,Real Madrid,D,16,1053,0,0,2,1.03,1.37,0.50+0.50,0.50+0.50,1.93-0.07,5.89,5.27,0.04,0.04,0.16,0.21,0.21,0.5,0.45,3,0
Daniel Carvajal,11/01/1992,33,Real Madrid,D,13,950,0,0,2,0.85,0.85,0.51+0.51,0.51+0.51,0.96-1.04,6.68,5.59,0.05,0.05,0.09,0.14,0.14,0.63,0.53,5,0
Martin Odegaard,17/12/1998,44,Real Madrid,M,7,230,0,0,0,1.17,1.96,0.18+0.18,0.18+0.18,0.37+0.37,0.67,0.17,0.07,0.07,0.15,0.22,0.22,0.26,0.07,0,0
Luka Jovic,23/12/1997,22,Real Madrid,F,4,145,0,0,0,3.72,1.24,0.87+0.87,0.87+0.87,0.13+0.13,0.9,0.08,0.54,0.54,0.08,0.62,0.62,0.56,0.05,0,0
