Name,Birthday(DD/MM/YYYY),MarketValue,Team,Position,Appearances,Minutes,G,NPG,A,Sh90,KP90,xG,NPxG,xA,xGChain,xGBuildup,xG90,NPxG90,xA90,xG90+xA90,NPxG90+xA90,xGChain90,xGBuildup90,Y,R
Boubacar Traore,20/08/2001,0.165,Metz,S,2,50,1,1,0,3.6,0,0.02-0.98,0.02-0.98,0,0.1,0.08,0.03,0.03,0,0.03,0.03,0.18,0.15,0,0
Kiki Kouyate,15/04/1997,6.6,Metz,D,25,1958,1,1,0,0.6,0.14,1.23+0.23,1.23+0.23,0.20+0.20,2.09,1.86,0.06,0.06,0.01,0.07,0.07,0.1,0.09,10,0
Vincent Pajot,19/08/1990,1.65,Metz,M,12,919,0,0,0,0.59,0.39,0.52+0.52,0.52+0.52,0.09+0.09,2.28,1.99,0.05,0.05,0.01,0.06,0.06,0.22,0.2,3,0
Kevin N'Doram,22/01/1996,2.75,Metz,M,6,311,0,0,0,0,0,0,0,0,0.42,0.42,0,0,0,0,0,0.12,0.12,0,0
Thierry Ambrose,28/03/1997,2.2,Metz,F M,23,720,0,0,1,2.38,1.38,0.96+0.96,0.96+0.96,1.48+0.48,2.88,0.59,0.12,0.12,0.19,0.31,0.31,0.36,0.07,4,0
Marc-Aurele Caillard,12/05/1994,1.1,Metz,GK,5,361,0,0,0,0,0,0,0,0,0.09,0.09,0,0,0,0,0,0.02,0.02,1,0
Victorien Angban,29/09/1996,3.85,Metz,M,26,1691,0,0,1,0.32,0.64,0.25+0.25,0.25+0.25,0.45-0.55,3.82,3.17,0.01,0.01,0.02,0.04,0.04,0.2,0.17,5,0
Matthieu Udol,20/03/1996,2.75,Metz,D M,25,1718,0,0,3,0.68,1.15,0.67+0.67,0.67+0.67,2.43-0.57,5.07,2.71,0.04,0.04,0.13,0.16,0.16,0.27,0.14,1,1
Youssef Maziz,24/06/1998,0.88,Metz,M,11,250,0,0,0,2.16,2.52,0.21+0.21,0.21+0.21,0.22+0.22,0.53,0.16,0.08,0.08,0.08,0.16,0.16,0.19,0.06,1,0
Habib Diallo,18/06/1995,11,Metz,F,4,139,0,0,0,1.29,0.65,0.45+0.45,0.45+0.45,0.41+0.41,0.93,0.08,0.29,0.29,0.27,0.56,0.56,0.6,0.05,0,0
Alexandre Oukidja,19/07/1988,2.75,Metz,GK,34,3060,0,0,0,0,0.03,0,0,0.02+0.02,3.14,3.13,0,0,0,0,0,0.09,0.09,2,1
Mamadou Fofana,21/01/1998,3.08,Metz,D M,16,1064,0,0,0,0.25,0.08,0.55+0.55,0.55+0.55,0.01+0.01,1.41,1.41,0.05,0.05,0,0.05,0.05,0.12,0.12,2,0
Cheick Tidiane Sabaly,04/03/1999,1.1,Metz,S,1,9,0,0,0,10,0,0.03+0.03,0.03+0.03,0,0.26,0.23,0.26,0.26,0,0.26,0.26,2.59,2.33,0,0
Warren Tchimbembé,21/04/1998,1.65,Metz,M,15,496,0,0,0,1.09,0.18,0.31+0.31,0.31+0.31,0.09+0.09,1.83,1.43,0.06,0.06,0.02,0.07,0.07,0.33,0.26,0,0
Wissam Ben Yedder,12/08/1990,38.5,Monaco,F,37,2658,20,10,7,2.74,1.39,20.22+0.22,11.10+1.10,6.69-0.31,21.63,7.89,0.68,0.38,0.23,0.91,0.6,0.73,0.27,3,0
Kevin Volland,30/07/1992,33,Monaco,F M,35,2820,16,16,7,1.79,1.02,11.14-4.86,11.14-4.86,5.54-1.46,18.23,4.06,0.36,0.36,0.18,0.53,0.53,0.58,0.13,4,0
Sofiane Diop,09/06/2000,17.6,Monaco,F M,32,2044,7,7,1,1.94,1.28,4.43-2.57,4.43-2.57,2.73+1.73,13.73,8,0.2,0.2,0.12,0.32,0.32,0.6,0.35,4,0
Stevan Jovetic,02/11/1989,5.5,Monaco,F,29,763,6,6,0,5.31,1.3,5.76-0.24,5.00-1.00,0.46+0.46,6.37,2.33,0.68,0.59,0.05,0.73,0.64,0.75,0.28,1,0
Aleksandr Golovin,30/05/1996,30.8,Monaco,F M,21,1073,5,5,9,2.26,3.02,2.83-2.17,2.83-2.17,6.02-2.98,7.75,2.21,0.24,0.24,0.5,0.74,0.74,0.65,0.19,2,0
Guillermo Maripán,06/05/1994,13.2,Monaco,D,28,2079,5,5,1,0.65,0.13,2.67-2.33,2.67-2.33,0.82-0.18,6.94,6.94,0.12,0.12,0.04,0.15,0.15,0.3,0.3,7,0
Axel Disasi,11/03/1998,19.8,Monaco,D,29,2025,3,3,0,0.8,0.22,2.23-0.77,2.23-0.77,0.60+0.60,7.81,7.72,0.1,0.1,0.03,0.13,0.13,0.35,0.34,3,2
Gelson Martins,11/05/1995,19.8,Monaco,D F M,23,1585,3,3,2,1.48,1.14,3.30+0.30,3.30+0.30,2.83+0.83,8.72,3.49,0.19,0.19,0.16,0.35,0.35,0.5,0.2,3,0
Cesc Fàbregas,04/05/1987,5.5,Monaco,M,21,865,2,0,3,1.04,2.5,3.00+1.00,1.48+1.48,2.50-0.50,8.17,4.95,0.31,0.15,0.26,0.57,0.41,0.85,0.51,2,0
Aurelien Tchouameni,27/01/2000,33,Monaco,M,36,3084,2,2,4,1.58,0.5,4.78+2.78,4.78+2.78,3.09-0.91,16.61,13.63,0.14,0.14,0.09,0.23,0.23,0.48,0.4,7,1
Benoit Badiashile Mukinayi,26/03/2001,30.8,Monaco,D,35,2874,2,2,1,0.75,0.19,2.80+0.80,2.80+0.80,0.76-0.24,11.11,10.38,0.09,0.09,0.02,0.11,0.11,0.35,0.33,5,0
Pietro Pellegri,17/03/2001,6.6,Monaco,S,16,198,1,1,0,4.09,0.45,1.23+0.23,1.23+0.23,0.51+0.51,1.24,0.09,0.56,0.56,0.23,0.79,0.79,0.56,0.04,2,1
Ruben Aguilar,26/04/1993,13.2,Monaco,D M,33,2235,1,1,3,0.32,1.69,0.68-0.32,0.68-0.32,5.08+2.08,10.14,6.28,0.03,0.03,0.2,0.23,0.23,0.41,0.25,6,0
Willem Geubbels,16/08/2001,6.6,Monaco,F M,14,267,1,1,0,2.02,1.01,1.13+0.13,1.13+0.13,0.29+0.29,1.94,0.53,0.38,0.38,0.1,0.48,0.48,0.65,0.18,3,1
Eliot Matazo,15/02/2002,6.6,Monaco,M,10,303,1,1,1,0.89,0.89,0.91-0.09,0.91-0.09,0.45-0.55,1.55,0.18,0.27,0.27,0.13,0.4,0.4,0.46,0.05,0,1
Krépin Diatta,25/02/1999,19.8,Monaco,D M,12,382,1,1,0,0.71,0.47,0.73-0.27,0.73-0.27,0.07+0.07,0.99,0.21,0.17,0.17,0.02,0.19,0.19,0.23,0.05,3,0
Vito Mannone,02/03/1988,0.88,Monaco,GK,9,810,0,0,0,0,0,0,0,0,2.01,2.01,0,0,0,0,0,0.22,0.22,0,0
Djibril Sidibe,29/07/1992,8.8,Monaco,D,30,1969,0,0,2,0.23,1.14,0.18+0.18,0.18+0.18,2.91+0.91,7.55,7.27,0.01,0.01,0.13,0.14,0.14,0.35,0.33,3,0
Benjamin Lecomte,26/04/1991,11,Monaco,GK,28,2520,0,0,0,0,0,0,0,0,4.42,4.42,0,0,0,0,0,0.16,0.16,1,0
Jean Eudes Aholou,20/03/1994,4.4,Monaco,S,2,30,0,0,0,6,0,0.10+0.10,0.10+0.10,0,0.09,0,0.3,0.3,0,0.3,0.3,0.26,0,0,0
Caio Henrique,31/07/1997,13.2,Monaco,D,31,2374,0,0,4,0.19,1.02,0.51+0.51,0.51+0.51,3.85-0.15,11.3,8.26,0.02,0.02,0.15,0.17,0.17,0.43,0.31,0,0
Fode Toure,03/01/1997,7.15,Monaco,D,24,629,0,0,3,0.29,1.14,0.17+0.17,0.17+0.17,0.83-2.17,4.44,4.09,0.02,0.02,0.12,0.14,0.14,0.64,0.59,2,0
Youssouf Fofana,10/01/1999,17.6,Monaco,M,35,2902,0,0,3,1.12,0.87,1.63+1.63,1.63+1.63,1.89-1.11,12.62,10.39,0.05,0.05,0.06,0.11,0.11,0.39,0.32,8,1
Giulian Biancone,31/03/2000,1.43,Monaco,D,2,91,0,0,0,0.99,1.98,0.04+0.04,0.04+0.04,0.07+0.07,0.56,0.45,0.04,0.04,0.07,0.11,0.11,0.56,0.45,1,0
Henry Onyekuru,05/06/1997,7.7,Monaco,F,4,138,0,0,1,1.3,1.96,0.34+0.34,0.34+0.34,0.44-0.56,1.27,0.49,0.22,0.22,0.29,0.51,0.51,0.83,0.32,0,0
Radoslaw Majecki,16/11/1999,4.4,Monaco,GK,1,90,0,0,0,0,0,0,0,0,0.71,0.71,0,0,0,0,0,0.71,0.71,0,0
Strahinja Pavlovic,24/05/2001,8.8,Monaco,S,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chrislain Matsima,15/05/2002,6.6,Monaco,D,9,344,0,0,0,1.05,0.52,0.10+0.10,0.10+0.10,0.31+0.31,0.8,0.45,0.03,0.03,0.08,0.11,0.11,0.21,0.12,2,0
Enzo Millot,17/07/2002,1.1,Monaco,S,2,36,0,0,0,5,2.5,0.15+0.15,0.15+0.15,0.03+0.03,0.06,0,0.39,0.39,0.07,0.45,0.45,0.14,0,0,0
Florentino Luís,05/05/1999,0,Monaco,M,9,232,0,0,0,0.39,1.16,0.02+0.02,0.02+0.02,0.14+0.14,0.89,0.75,0.01,0.01,0.05,0.06,0.06,0.34,0.29,1,0
Gaetan Laborde,03/05/1994,16.5,Montpellier,F M,38,3297,16,16,8,2.76,1.01,11.38-4.62,11.38-4.62,5.43-2.57,15.38,4.29,0.31,0.31,0.15,0.46,0.46,0.42,0.12,3,0
Andy Delort,09/10/1991,17.6,Montpellier,F,30,2516,15,15,9,3.26,1.9,12.93-2.07,12.17-2.83,6.79-2.21,17.67,4.13,0.46,0.44,0.24,0.71,0.68,0.63,0.15,4,0
Stephy Mavididi,31/05/1998,8.8,Montpellier,F M,35,2038,9,9,0,1.32,0.66,5.80-3.20,5.80-3.20,1.19+1.19,8.42,2.12,0.26,0.26,0.05,0.31,0.31,0.37,0.09,3,0
Téji Savanier,22/12/1991,12.1,Montpellier,F M,27,2187,5,3,5,2.3,2.59,5.72+0.72,2.68-0.32,6.88+1.88,9.01,5.54,0.24,0.11,0.28,0.52,0.39,0.37,0.23,6,1
Florent Mollet,19/11/1991,7.7,Montpellier,F M,34,2381,3,3,5,1.93,1.59,5.18+2.18,5.18+2.18,3.45-1.55,9.45,3.46,0.2,0.2,0.13,0.33,0.33,0.36,0.13,5,2
Sepe Elye Wahi,02/01/2003,5.5,Montpellier,F M,18,521,3,3,1,2.07,0.86,2.08-0.92,2.08-0.92,0.36-0.64,1.71,0.74,0.36,0.36,0.06,0.42,0.42,0.3,0.13,1,0
Petar Skuletic,29/06/1990,0.77,Montpellier,F,19,197,2,2,0,4.57,2.28,1.53-0.47,1.53-0.47,0.61+0.61,1.39,0.12,0.7,0.7,0.28,0.98,0.98,0.64,0.06,0,0
Pedro Mendes,01/10/1990,6.6,Montpellier,D,22,1633,2,2,0,0.39,0.17,1.28-0.72,1.28-0.72,0.20+0.20,3.84,3.79,0.07,0.07,0.01,0.08,0.08,0.21,0.21,5,0
Daniel Congré,05/04/1985,0.55,Montpellier,D,38,3304,2,2,0,0.35,0.11,1.04-0.96,1.04-0.96,0.15+0.15,5.44,5.36,0.03,0.03,0,0.03,0.03,0.15,0.15,4,0
Arnaud Souquet,12/02/1992,3.3,Montpellier,D M,23,1231,1,1,1,0.44,0.66,0.18-0.82,0.18-0.82,0.57-0.43,2.9,2.23,0.01,0.01,0.04,0.06,0.06,0.21,0.16,5,0
Junior Sambia,07/09/1996,7.15,Montpellier,D M,36,2436,1,1,6,0.67,0.92,0.82-0.18,0.82-0.18,2.89-3.11,7.3,4.94,0.03,0.03,0.11,0.14,0.14,0.27,0.18,2,0
Ambroise Oyongo,22/06/1991,2.42,Montpellier,D M,13,546,1,1,1,0.16,0.49,0.32-0.68,0.32-0.68,0.22-0.78,2.11,1.7,0.05,0.05,0.04,0.09,0.09,0.35,0.28,1,0
Damien Le Tallec,19/04/1990,1.98,Montpellier,D M,23,1220,0,0,0,0.96,0.15,1.50+1.50,1.50+1.50,0.40+0.40,2.58,2.16,0.11,0.11,0.03,0.14,0.14,0.19,0.16,3,1
Jordan Ferri,12/03/1992,4.4,Montpellier,M,34,2609,0,0,3,0.14,0.76,0.09+0.09,0.09+0.09,1.37-1.63,8.79,8.04,0,0,0.05,0.05,0.05,0.3,0.28,6,0
Hilton,13/09/1977,0.165,Montpellier,D,29,2112,0,0,1,0.51,0.04,1.52+1.52,1.52+1.52,0.19-0.81,3.9,3.7,0.06,0.06,0.01,0.07,0.07,0.17,0.16,4,2
Dimitry Bertaud,06/06/1998,1.1,Montpellier,GK,9,742,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0.06,0.06,0,0
Keagan Dolly,22/01/1993,1.1,Montpellier,M,18,424,0,0,0,1.06,0.85,0.12+0.12,0.12+0.12,0.15+0.15,1.01,0.94,0.03,0.03,0.03,0.06,0.06,0.22,0.2,2,0
Mihailo Ristic,31/10/1995,2.75,Montpellier,D M,34,2241,0,0,2,0.8,0.76,0.59+0.59,0.59+0.59,2.05+0.05,8.2,6.21,0.02,0.02,0.08,0.11,0.11,0.33,0.25,4,0
Nicolas Cozza,08/01/1999,4.18,Montpellier,D,20,1374,0,0,0,0.07,0.46,0.55+0.55,0.55+0.55,0.30+0.30,1.31,1.13,0.04,0.04,0.02,0.06,0.06,0.09,0.07,2,0
Joris Chotard,24/09/2001,7.7,Montpellier,M,29,1149,0,0,0,0.7,0.78,0.77+0.77,0.77+0.77,0.49+0.49,1.88,1.45,0.06,0.06,0.04,0.1,0.1,0.15,0.11,3,0
Clement Vidal,18/06/2000,0.495,Montpellier,D,2,85,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0.02,0.02,0,0
Yun Il-Lok,07/03/1992,1.1,Montpellier,F M,12,298,0,0,0,1.81,1.21,0.49+0.49,0.49+0.49,0.41+0.41,1.27,0.83,0.15,0.15,0.12,0.27,0.27,0.38,0.25,1,0
Jonas Omlin,10/01/1994,8.8,Montpellier,GK,31,2676,0,0,0,0,0,0,0,0,2.58,2.58,0,0,0,0,0,0.09,0.09,0,1
Samy Benchama,25/06/2000,0.33,Montpellier,S,5,31,0,0,0,0,0,0,0,0,0.15,0.15,0,0,0,0,0,0.43,0.43,1,0
Sacha Delaye,23/04/2002,0,Montpellier,S,1,4,0,0,0,0,0,0,0,0,0.13,0.13,0,0,0,0,0,2.89,2.89,0,0
Ludovic Blas,31/12/1997,14.3,Nantes,F M,36,2824,10,10,4,2.26,0.92,7.89-2.11,7.89-2.11,3.50-0.50,13.18,2.72,0.25,0.25,0.11,0.36,0.36,0.42,0.09,5,0
Randal Kolo Muani,05/12/1998,9.9,Nantes,F M,37,3056,9,9,4,1.71,1.12,9.46+0.46,9.46+0.46,6.52+2.52,16.17,2.18,0.28,0.28,0.19,0.47,0.47,0.48,0.06,3,0
Imran Louza,01/05/1999,13.2,Nantes,M,33,2409,7,2,2,1.34,0.93,5.84-1.16,2.04+0.04,1.76-0.24,5.76,4.25,0.22,0.08,0.07,0.28,0.14,0.22,0.16,4,1
Moses Simon,12/07/1995,7.7,Nantes,F M,33,2362,6,5,5,1.49,1.22,6.97+0.97,6.21+1.21,2.84-2.16,9.23,1.24,0.27,0.24,0.11,0.37,0.34,0.35,0.05,2,0
Kalifa Coulibaly,21/08/1991,2.2,Nantes,F,17,983,3,2,1,1.74,0.92,2.58-0.42,1.82-0.18,1.21+0.21,2.62,0.48,0.24,0.17,0.11,0.35,0.28,0.24,0.04,2,0
Abdoul Kader Bamba,25/05/1994,2.2,Nantes,M,29,881,3,3,1,1.53,2.35,1.97-1.03,1.21-1.79,1.46+0.46,3.69,2.65,0.2,0.12,0.15,0.35,0.27,0.38,0.27,2,0
Nicolas Pallois,19/09/1987,1.65,Nantes,D,32,2776,2,2,0,0.42,0.16,1.86-0.14,1.86-0.14,0.15+0.15,2.58,2.45,0.06,0.06,0,0.07,0.07,0.08,0.08,6,1
Abdoulaye Touré,03/03/1994,4.4,Nantes,M,29,1685,2,1,2,1.44,0.75,2.37+0.37,1.61+0.61,1.69-0.31,4.27,2.85,0.13,0.09,0.09,0.22,0.18,0.23,0.15,2,0
Renaud Emond,05/12/1991,2.2,Nantes,F,22,307,2,2,0,2.35,0.59,1.64-0.36,1.64-0.36,0.12+0.12,1.12,0.72,0.48,0.48,0.04,0.51,0.51,0.33,0.21,1,0
Charles Traore,01/01/1992,2.2,Nantes,D,22,1701,1,1,0,0.21,0.26,0.24-0.76,0.24-0.76,0.22+0.22,1.29,1,0.01,0.01,0.01,0.02,0.02,0.07,0.05,6,0
Andrei Girotto,17/02/1992,4.4,Nantes,D M,34,2655,1,1,1,0.95,0.34,1.79+0.79,1.79+0.79,2.02+1.02,4.85,4.74,0.06,0.06,0.07,0.13,0.13,0.16,0.16,3,1
Jean-Charles Castelletto,26/01/1995,2.75,Nantes,D,24,1950,1,1,0,0.37,0.18,1.97+0.97,1.97+0.97,0.22+0.22,3.1,2.95,0.09,0.09,0.01,0.1,0.1,0.14,0.14,4,0
Pedro Chirivella,23/05/1997,3.52,Nantes,M,32,2279,0,0,2,0.36,0.67,0.42+0.42,0.42+0.42,1.04-0.96,8.34,7.51,0.02,0.02,0.04,0.06,0.06,0.33,0.3,4,0
Fabio,09/07/1990,1.98,Nantes,D,22,1511,0,0,1,0.48,0.66,0.31+0.31,0.31+0.31,0.64-0.36,2.66,1.84,0.02,0.02,0.04,0.06,0.06,0.16,0.11,3,1
Alban Lafont,23/01/1999,11,Nantes,GK,38,3420,0,0,0,0,0,0,0,0,2.8,2.8,0,0,0,0,0,0.07,0.07,2,0
Jean-Kevin Augustin,16/06/1997,2.75,Nantes,S,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sébastien Corchia,01/11/1990,2.2,Nantes,D M,25,2071,0,0,1,0.91,1.17,0.88+0.88,0.88+0.88,2.45+1.45,4.33,3.27,0.04,0.04,0.11,0.14,0.14,0.19,0.14,3,0
Marcus Coco,24/06/1996,3.08,Nantes,D F M,32,1470,0,0,2,0.8,0.98,0.86+0.86,0.86+0.86,0.97-1.03,3.68,2.43,0.05,0.05,0.06,0.11,0.11,0.23,0.15,5,0
Dennis Appiah,09/06/1992,1.98,Nantes,D,22,1554,0,0,2,0.35,0.81,0.28+0.28,0.28+0.28,1.32-0.68,4.42,3.17,0.02,0.02,0.08,0.09,0.09,0.26,0.18,3,0
Mehdi Abeid,06/08/1992,2.2,Nantes,D M,18,1326,0,0,0,1.36,0.81,0.83+0.83,0.83+0.83,0.53+0.53,3.5,2.77,0.06,0.06,0.04,0.09,0.09,0.24,0.19,5,0
Roli Pereira De Sa,10/12/1996,0.33,Nantes,S,6,46,0,0,0,7.83,1.96,0.14+0.14,0.14+0.14,0.02+0.02,0.44,0.33,0.27,0.27,0.05,0.32,0.32,0.87,0.65,0,0
Samuel Moutoussamy,12/08/1996,0.825,Nantes,F,1,85,0,0,0,2.12,0,0.05+0.05,0.05+0.05,0,0.05,0.02,0.05,0.05,0,0.05,0.05,0.05,0.02,0,0
Bridge Ndilu,21/07/2000,0.55,Nantes,S,6,32,0,0,0,8.44,5.63,0.13+0.13,0.13+0.13,0.15+0.15,0.28,0,0.36,0.36,0.43,0.8,0.8,0.8,0,1,0
Batista Mendy,12/01/2000,0.55,Nantes,S,2,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abdoulaye Sylla,10/04/2000,0.22,Nantes,S,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amine Gouiri,16/02/2000,33,Nice,F M,34,2766,12,8,7,2.6,1.69,13.31+1.31,10.27+2.27,6.95-0.05,19.29,6.04,0.43,0.33,0.23,0.66,0.56,0.63,0.2,5,0
Kasper Dolberg,06/10/1997,22,Nice,F,25,1932,6,4,2,1.72,0.75,7.54+1.54,6.02+2.02,1.22-0.78,8.47,1.64,0.35,0.28,0.06,0.41,0.34,0.39,0.08,2,0
Pierre Lees-Melou,25/05/1993,7.7,Nice,M,29,2061,4,3,2,1.88,0.48,4.15+0.15,3.39+0.39,0.86-1.14,8.79,5.52,0.18,0.15,0.04,0.22,0.19,0.38,0.24,3,1
Alexis Claude Maurice,06/06/1998,13.2,Nice,F M,30,1901,4,4,5,1.66,1.66,4.39+0.39,4.39+0.39,3.81-1.19,12.66,6.76,0.21,0.21,0.18,0.39,0.39,0.6,0.32,2,0
Rony Lopes,28/12/1995,7.7,Nice,F M,28,1815,3,3,1,2.03,2.03,3.38+0.38,3.38+0.38,3.69+2.69,8.43,3.35,0.17,0.17,0.18,0.35,0.35,0.42,0.17,1,0
Myziane Maolida,14/02/1999,7.7,Nice,F M,19,1076,3,3,1,1.59,1.25,2.23-0.77,2.23-0.77,1.79+0.79,5.91,2.4,0.19,0.19,0.15,0.34,0.34,0.49,0.2,2,0
Hichem Boudaoui,23/09/1999,5.5,Nice,D F M,25,1763,3,3,2,0.82,0.46,1.96-1.04,1.96-1.04,1.84-0.16,6.53,3.48,0.1,0.1,0.09,0.19,0.19,0.33,0.18,9,0
Dante,18/10/1983,1.1,Nice,D,9,778,2,2,1,0.81,0.23,0.91-1.09,0.91-1.09,0.41-0.59,1.81,1.79,0.1,0.1,0.05,0.15,0.15,0.21,0.21,2,0
Hassane Kamara,05/03/1994,8.8,Nice,D F M,36,2966,2,2,1,0.82,0.85,1.53-0.47,1.53-0.47,2.47+1.47,10.27,7.72,0.05,0.05,0.07,0.12,0.12,0.31,0.23,3,0
Kephren Thuram,26/03/2001,9.9,Nice,M,29,1511,2,2,0,0.66,0.3,1.22-0.78,1.22-0.78,0.20+0.20,5.04,3.9,0.07,0.07,0.01,0.08,0.08,0.3,0.23,3,0
Jeff Reine-Adelaide,17/01/1998,24.2,Nice,F M,14,1061,1,1,2,1.27,1.44,1.49+0.49,1.49+0.49,2.05+0.05,4.16,0.94,0.13,0.13,0.17,0.3,0.3,0.35,0.08,1,0
Jean-Clair Todibo,30/12/1999,13.2,Nice,D,15,1334,1,1,0,0.47,0.2,0.83-0.17,0.83-0.17,0.06+0.06,3.58,3.58,0.06,0.06,0,0.06,0.06,0.24,0.24,5,0
Youcef Atal,17/05/1996,16.5,Nice,D M,18,975,1,1,0,0.74,0.46,0.46-0.54,0.46-0.54,0.74+0.74,3.13,2.48,0.04,0.04,0.07,0.11,0.11,0.29,0.23,1,0
William Saliba,24/03/2001,19.8,Nice,D,20,1800,1,1,0,0.3,0.1,0.77-0.23,0.77-0.23,0.04+0.04,4.81,4.79,0.04,0.04,0,0.04,0.04,0.24,0.24,2,0
Jordan Lotomba,29/09/1998,6.6,Nice,D M,30,2138,1,1,0,0.34,0.51,0.30-0.70,0.30-0.70,1.42+1.42,6.45,5.2,0.01,0.01,0.06,0.07,0.07,0.27,0.22,5,1
Dan Ndoye,25/10/2000,4.4,Nice,F M,28,497,1,1,1,2.17,0.91,0.59-0.41,0.59-0.41,0.63-0.37,2.21,1.12,0.11,0.11,0.11,0.22,0.22,0.4,0.2,0,0
Flavius Daniliuc,27/04/2001,6.6,Nice,D,23,1458,1,1,0,0.56,0.19,0.57-0.43,0.57-0.43,0.46+0.46,3.38,2.74,0.04,0.04,0.03,0.06,0.06,0.21,0.17,0,0
Malik Sellouki,21/03/2000,0.385,Nice,S,4,59,1,1,0,6.1,0,0.17-0.83,0.17-0.83,0,0.12,0.02,0.25,0.25,0,0.25,0.25,0.18,0.03,1,0
Morgan Schneiderlin,08/11/1989,7.7,Nice,D M,28,2199,0,0,0,0.37,0.53,0.56+0.56,0.56+0.56,0.64+0.64,7.14,6.63,0.02,0.02,0.03,0.05,0.05,0.29,0.27,7,1
Danilo,28/02/1996,7.15,Nice,D,4,250,0,0,0,0.72,0.36,0.11+0.11,0.11+0.11,0.10+0.10,0.25,0.15,0.04,0.04,0.04,0.07,0.07,0.09,0.05,2,0
Patrick Burner,11/04/1996,2.2,Nice,S,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Walter Benítez,19/01/1993,11,Nice,GK,38,3420,0,0,0,0,0,0,0,0,4.96,4.96,0,0,0,0,0,0.13,0.13,3,0
Hicham Mahou,02/07/1999,0.88,Nice,S,2,28,0,0,0,0,3.21,0,0,0.02+0.02,0.02,0,0,0,0.05,0.05,0.05,0.05,0,1,0
Racine Coly,08/12/1995,1.43,Nice,S,1,15,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0.07,0.07,0,0
Stanley N'Soki,09/04/1999,5.5,Nice,D,18,1243,0,0,0,0.51,0.36,0.48+0.48,0.48+0.48,0.17+0.17,3.21,3.15,0.03,0.03,0.01,0.05,0.05,0.23,0.23,4,0
Andy Pelmard,12/03/2000,4.4,Nice,D,19,1201,0,0,0,0.15,0.07,0.05+0.05,0.05+0.05,0.03+0.03,1.99,1.96,0,0,0,0.01,0.01,0.15,0.15,1,0
Eddy Sylvestre,29/08/1999,0.22,Nice,F,4,97,0,0,0,0,0,0,0,0,0.09,0.09,0,0,0,0,0,0.09,0.09,1,0
Evann Guessand,01/07/2001,2.2,Nice,S,3,23,0,0,0,3.91,0,0.04+0.04,0.04+0.04,0,0.04,0,0.14,0.14,0,0.14,0.14,0.14,0,0,0
Alexis Trouillet,23/12/2000,2.2,Nice,M,5,97,0,0,0,1.86,1.86,0.08+0.08,0.08+0.08,0.08+0.08,0.29,0.16,0.07,0.07,0.07,0.14,0.14,0.27,0.14,0,0
Robson Bambu,12/11/1997,3.85,Nice,D,15,1046,0,0,0,0.17,0,0.06+0.06,0.06+0.06,0,2.06,2.06,0.01,0.01,0,0.01,0.01,0.18,0.18,3,1
Salim Ben Seghir,24/02/2003,0.44,Nice,S,1,4,0,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,1.05,1.05,0,0
Renaud Ripart,14/03/1993,5.5,Nimes,D F M,38,3069,11,5,0,1.99,0.5,10.32-0.68,5,2.02+2.02,11.08,6.21,0.3,0.15,0.06,0.36,0.21,0.32,0.18,3,0
Moussa Koné,30/12/1996,4.4,Nimes,F,33,1777,9,9,0,1.57,0.61,5.99-3.01,5.99-3.01,1.13+1.13,8.59,2.07,0.3,0.3,0.06,0.36,0.36,0.43,0.1,2,0
Zinedine Ferhat,01/03/1993,8.8,Nimes,F M,33,2960,6,5,10,1.85,1.52,5.50-0.50,4.74-0.26,6.41-3.59,16.91,8.09,0.17,0.14,0.19,0.36,0.34,0.51,0.25,2,0
Niclas Eliasson,07/12/1995,3.3,Nimes,D F M,30,1812,4,4,3,1.24,1.74,3.89-0.11,3.89-0.11,3.19+0.19,6.26,0.99,0.19,0.19,0.16,0.35,0.35,0.31,0.05,1,0
Matteo Ahlinvi,02/07/1999,1.1,Nimes,M,20,883,2,2,0,1.22,0.51,1.33-0.67,1.33-0.67,0.15+0.15,2.29,0.83,0.14,0.14,0.02,0.15,0.15,0.23,0.08,0,0
Birger Meling,17/12/1994,3.85,Nimes,D,26,2332,2,2,3,0.5,0.69,0.56-1.44,0.56-1.44,2.57-0.43,5.6,4.34,0.02,0.02,0.1,0.12,0.12,0.22,0.17,4,0
Romain Philippoteaux,02/03/1988,0.77,Nimes,M,3,219,1,1,1,0.82,2.47,0.50-0.50,0.50-0.50,0.78-0.22,1.15,0.53,0.21,0.21,0.32,0.53,0.53,0.47,0.22,0,0
Lucas Deaux,26/12/1988,1.32,Nimes,D M,25,1760,1,1,2,0.61,0.97,0.85-0.15,0.85-0.15,1.50-0.50,5.81,4.06,0.04,0.04,0.08,0.12,0.12,0.3,0.21,4,1
